stop_id,stop_name,total_trips,total_flow,median_age,pop_density,percent_male,average_flow,,geometry
9129,MAIN ST @ MISHAWUM RD,94,26.7,40.4,2584.899999,0.485,0.284042553,,POINT (243936.70470000058 913009.0120999999)
9130,MAIN ST @ PAGE PL,94,8.9,40.4,2584.899999,0.485,0.094680851,,POINT (236067.26309999824 913009.6832000017)
9131,MAIN ST @ EATON AVE,94,45.8,43.2,1577.9,0.481,0.487234043,,POINT (244009.17920000106 913017.8421999998)
9133,MAIN ST @ FISHER TERR,94,62.9,41.3,1159.4,0.488,0.669148936,,POINT (245874.41200000048 913021.9274000004)
9134,ELM ST @ MONUMENT,94,136.7,33.6,3315.200001,0.508,1.454255319,,POINT (244071.06220000237 913028.5003000014)
9135,ELM ST OPP WEST ST,94,11.4,40.5,1954.2,0.467,0.121276596,,POINT (242712.41430000216 913039.1576000005)
9136,ELM ST OPP WARD ST,94,12.4,40.5,1954.2,0.467,0.131914894,,POINT (240385.46079999954 913045.816300001)
9137,73 ELM ST OPP TRAVERSE ST,94,34.8,40.5,1954.2,0.467,0.370212766,,POINT (247084.5174999982 913047.0628000014)
9139,MAIN ST @ EAST NICHOLS ST,94,57.2,39.6,1080.5,0.506,0.608510638,,POINT (242730.85670000315 913047.8136)
9140,MAIN ST @ W DEXTER AVE,94,14.4,39.6,1080.5,0.506,0.153191489,,POINT (240062.4822999984 913050.3849)
9142,MAIN ST OPP MOUNTAIN ST,94,24.4,39.6,1080.5,0.506,0.259574468,,POINT (247121.35589999706 913058.0009000003)
9143,MAIN ST @ WHEELING ST,94,11.4,39.6,1080.5,0.506,0.121276596,,POINT (244717.11069999635 913061.9587000012)
9144,1075 MAIN ST,94,8.9,40.5,1954.2,0.467,0.094680851,,POINT (238878.95269999653 913064.0628000014)
9145,WINTHROP ST @ PLAYSTEAD RD,144,36.1,42.2,121,0.502,0.250694444,,POINT (238877.2049999982 913071.628899999)
9146,578 WINTHROP ST,144,3.8,41.2,3874.600002,0.473,0.026388889,,POINT (241930.85920000076 913073.4376000017)
9147,WINTHROP ST @ BROOKS ST,194,1557.3,42.2,121,0.502,8.027319588,,POINT (244707.48390000314 913074.375)
9149,WINTHROP ST @ EXETER ST,194,25.2,51.2,2578.6,0.456,0.129896907,,POINT (247182.59799999744 913075.5760999992)
9150,WINTHROP ST @ SUFFOLK ST,194,29.3,51.2,2578.6,0.456,0.151030928,,POINT (245919.23579999804 913077.7531000003)
9151,RIVERSIDE AVE @ SALTONSTALL B,159,119.9,64.7,5047.500002,0.427,0.75408805,,POINT (226453.46840000153 913081.1876999997)
9152,163 RIVERSIDE AVE,159,25.4,33.9,5041.00001,0.499,0.159748428,,POINT (226447.41189999878 913088.6396999992)
9153,RIVERSIDE AVE @ MARINE ST,159,81.3,33.9,3385.200001,0.444,0.511320755,,POINT (245930.46490000188 913090.9125000015)
9154,RIVERSIDE AVE @ MAVERICK ST,159,128.3,33.9,3385.200001,0.444,0.806918239,,POINT (226432.73390000314 913092.3748999983)
9155,RIVERSIDE AVE @ FOSTER CT,159,88.2,36.3,6026.299993,0.519,0.554716981,,POINT (247256.70269999653 913096.1878000014)
9156,RIVERSIDE AVE @ LIGHT GUARD D,159,348.9,33.9,3385.200001,0.444,2.194339623,,POINT (235868.69359999895 913097.5507000014)
9157,RIVERSIDE AVE @ ROCKWELL AVE,159,103.5,33.9,3385.200001,0.444,0.650943396,,POINT (244406.48129999638 913102.3346999995)
9158,RIVERSIDE AVE @ LOCUST ST,159,46.8,39,1601.600001,0.492,0.294339623,,POINT (244406.48129999638 913102.3346999995)
9159,RIVERSIDE AVE @ HALL ST,159,28.7,39,1601.600001,0.492,0.180503145,,POINT (226445.1872999966 913102.6876000017)
9160,RIVERSIDE AVE @ COMMERCIAL ST,159,42.9,39,1601.600001,0.492,0.269811321,,POINT (241937.90590000153 913104.1253000014)
9161,RIVERSIDE AVE @ FELLSWAY,159,204.5,39,1601.600001,0.492,1.286163522,,POINT (249732.03119999915 915807.1878000014)
9162,RIVERSIDE AVE @ FELLSWAY,166,203.7,39,1601.600001,0.492,1.227108434,,POINT (249732.03119999915 915807.1878000014)
9163,RIVERSIDE AVE OPP COMMERCIAL,166,60,39,1601.600001,0.492,0.361445783,,POINT (251321.3328000009 915820.256000001)
9164,RIVERSIDE AVE OPP HALL ST,166,51.2,39,1601.600001,0.492,0.308433735,,POINT (251321.3328000009 915820.256000001)
9165,350 RIVERSIDE AVE,166,194,39,1601.600001,0.492,1.168674699,,POINT (228417.9648000002 915823.2963999994)
9167,RIVERSIDE AVE @ HUNEWILL AVE,166,281.6,36.3,6026.299993,0.519,1.696385542,,POINT (246457.0033000037 915877.9455999993)
9168,RIVERSIDE AVE @ CAROLINA ST,166,100.1,36.3,6026.299993,0.519,0.603012048,,POINT (218216.0053000003 915890.5469999984)
9169,RIVERSIDE AVE @ PEMBROKE ST,166,77.8,33.9,3385.200001,0.444,0.468674699,,POINT (218221.64039999992 915896.1878000014)
9170,RIVERSIDE AVE @ PARK ST,166,91.3,33.9,3385.200001,0.444,0.55,,POINT (249869.66920000315 915907.8687000014)
9172,116 RIVERSIDE AVE,166,121.5,64.7,5047.500002,0.427,0.731927711,,POINT (249876.92159999907 915912.0628000014)
9174,WINTHROP ST @ LAWRENCE RD,196,20.2,51.2,2578.6,0.456,0.103061224,,POINT (243415.9544999972 915926.3060999997)
9175,WINTHROP ST @ WOODSIDE RD,196,12.1,51.2,2578.6,0.456,0.061734694,,POINT (251473.41749999672 915927.9221000001)
9176,475 WINTHROP ST @ TEMPLE SHAL,196,1450.3,47.2,2949.000004,0.498,7.399489796,,POINT (244521.48399999738 915946.0003000014)
9177,WINTHROP ST @ MEDFORD HS,156,180.3,42.2,121,0.502,1.155769231,,POINT (251502.9605000019 915946.5557000004)
9178,WINTHROP ST OPP SMITH LN,151,4.5,41.2,3874.600002,0.473,0.029801325,,POINT (243420.60279999673 915948.558600001)
9179,MAIN ST @ WATER ST,180,504.8,47.3,2570.599999,0.507,2.804444444,,POINT (225131.54890000075 915955.4153999984)
9181,MAIN ST @ GALVIN MIDDLE SCHOO,180,100,47.3,2570.599999,0.507,0.555555556,,POINT (244528.44659999758 915960.864599999)
9183,MAIN ST OPP CHARLES ST,180,80.1,43.7,1036.8,0.468,0.445,,POINT (225126.67880000174 915972.8986999989)
9184,MAIN ST OPP GREEN ST,180,11.3,43.7,1036.8,0.468,0.062777778,,POINT (218383.5 915990.3753000014)
9185,OPP 818 MAIN ST,180,0,43.7,1036.8,0.468,0,,POINT (218401.7105000019 916001.6642000005)
9187,MAIN ST @ FOREST ST,180,25,43.7,1036.8,0.468,0.138888889,,POINT (228342.89019999653 916020.6253000014)
9188,MAIN ST @ GREENWOOD PLAZA,180,86.8,42.9,2695.200002,0.48,0.482222222,,POINT (244565.0623999983 916041.1638999991)
9189,MAIN ST OPP GREENWOOD SCHOOL,180,22.8,42.9,2695.200002,0.48,0.126666667,,POINT (246517.52210000157 916057.3062999994)
9190,MAIN ST OPP PITMAN AVE,180,40.9,42.9,2695.200002,0.48,0.227222222,,POINT (235442.18400000036 916097.0617000014)
9191,MAIN ST @ HANSON ST,180,21.3,42.9,2695.200002,0.48,0.118333333,,POINT (249902.2656000033 916099.1876000017)
9192,MAIN ST @ HUMPHREY ST,180,17.8,42.9,2695.200002,0.48,0.098888889,,POINT (230878.54659999907 916105.5625)
9193,MAIN ST OPP BAY STATE RD,180,51.5,42.9,2695.200002,0.48,0.286111111,,POINT (251766.1977000013 916111.9670999981)
9194,MAIN ST @ BRIGGS ST,180,33.8,41.4,3417.100005,0.479,0.187777778,,POINT (244585.7026000023 916113.2501999997)
9195,MAIN ST @ W HIGHLAND AVE,180,70.6,42,3870.799994,0.483,0.392222222,,POINT (249885.42210000008 916114.2677999996)
9196,910 MAIN ST,230,308.1,48.3,2172.3,0.443,1.339565217,,POINT (235438.6841999963 916116.3836999983)
9197,MAIN ST OPP LINDEN RD,230,273.2,48.3,2172.3,0.443,1.187826087,,POINT (251772.43630000204 916116.5326000005)
9198,MAIN ST @ MELROSE ST,230,181.6,48.3,2172.3,0.443,0.789565217,,POINT (232721.5549999997 916128.2195999995)
9199,MAIN ST @ LEBANON ST,180,111.9,43.2,2939.700001,0.497,0.621666667,,POINT (230723.95289999992 916129.1876999997)
9200,MAIN ST @ EMERSON ST,180,140.8,48.3,2172.3,0.443,0.782222222,,POINT (246557.17140000314 916132.6876999997)
9201,MAIN ST @ ESSEX ST,180,262.1,41.1,4073.699992,0.473,1.456111111,,POINT (243489.67849999666 916137.7848000005)
9202,MAIN ST @ W FOSTER ST,180,268.5,41.1,4073.699992,0.473,1.491666667,,POINT (232587.06660000235 916138.8035999984)
9203,MAIN ST @ GROVE ST,180,137.3,41.1,4073.699992,0.473,0.762777778,,POINT (243493.61339999735 916154.5987000018)
9204,MAIN ST @ W WYOMING AVE,230,442.7,36.4,5525.499992,0.478,1.924782609,,POINT (251966.5599000007 916185.6761000007)
9205,238 MAIN ST,230,51.2,39.8,1512.500001,0.464,0.222608696,,POINT (251987.15619999915 916193.5)
9206,MAIN ST @ LODGE AVE,230,8,39.8,1512.500001,0.464,0.034782609,,POINT (236802.2194999978 916207.3478000015)
9207,MAIN ST @ SYLVAN ST,230,14,39.8,1512.500001,0.464,0.060869565,,POINT (225917.80160000175 906907.2945000008)
9209,MAIN ST @ FAIRLAWN ST,170,27.9,32.5,5742.900016,0.492,0.164117647,,POINT (232040.82069999725 906909.0254000016)
9210,MAIN ST @ ROSEMONT ST,170,236.4,32.5,5742.900016,0.492,1.390588235,,POINT (232040.82069999725 906909.0254000016)
9211,MAIN ST @ WINTER ST,170,28,38.6,7547.099982,0.491,0.164705882,,POINT (239617.32119999826 906909.7377999984)
9212,MAIN ST @ CLIFTON ST,170,82.5,35.8,2640.099999,0.503,0.485294118,,POINT (221273.65330000222 906910.9483999982)
9213,MAIN ST @ MOUNTAIN AVE,170,120.1,38.6,7547.099982,0.491,0.706470588,,POINT (234156.73200000077 906913.4045000002)
9214,MAIN ST @ SALEM ST,170,301.5,32.8,20521.90002,0.504,1.773529412,,POINT (236959.25980000198 906922.5626000017)
9215,MAIN ST @ SALEM ST,764,697.9,32.8,20521.90002,0.504,0.913481675,,POINT (241530.15879999846 906925.1281000003)
9216,MAIN ST @ MOUNTAIN AVE,159,184.7,33,7980.199984,0.499,1.16163522,,POINT (232295.09160000086 906926.2177000009)
9217,MAIN ST @ PARK AVE,159,56.1,35.8,2640.099999,0.503,0.352830189,,POINT (235962.2128000036 906928.4888000004)
9218,MAIN ST @ LEONARD ST,159,29.1,38.6,7547.099982,0.491,0.183018868,,POINT (229178.24689999968 906932.2098000012)
9219,MAIN ST OPP ROSEMONT ST,159,8.5,32.5,5742.900016,0.492,0.053459119,,POINT (233300.2709000036 906934.8216000013)
9220,MAIN ST OPP FAIRLAWN ST,159,48,32.5,5742.900016,0.492,0.301886792,,POINT (229172.13009999692 906935.5395999998)
9221,MAIN ST @ BANKS PL,159,60.9,33.5,7919.40001,0.485,0.383018868,,POINT (226180.5724999979 906942.3990000002)
9222,MAIN ST @ SYLVAN ST,214,54.1,39.8,1512.500001,0.464,0.252803738,,POINT (226180.5724999979 906942.3990000002)
9223,MAIN ST OPP LODGE AVE,214,6,39.8,1512.500001,0.464,0.028037383,,POINT (232283.69879999757 906942.4012000002)
9224,MAIN ST @ POTOMAC ST,214,47.2,39.8,1512.500001,0.464,0.220560748,,POINT (234171.36729999632 906942.4721000008)
9225,MAIN ST @ E WYOMING AVE,214,375.5,36.4,5525.499992,0.478,1.754672897,,POINT (239495.53859999776 906953.9783000015)
9226,MAIN ST @ GROVE ST,214,147.4,36.4,5525.499992,0.478,0.688785047,,POINT (239476.82580000162 906960.8859999999)
9227,MAIN ST @ E FOSTER ST,164,193.9,41.1,4073.699992,0.473,1.182317073,,POINT (238572.32880000025 906963.4844999984)
9228,MAIN ST @ UPHAM ST,164,219.3,41.1,4975.600008,0.442,1.337195122,,POINT (228252.3949000016 906969.0036000013)
9229,MAIN ST @ E EMERSON ST,214,104.8,41.1,4073.699992,0.473,0.489719626,,POINT (238564.3872999996 906980.0130999982)
9230,MAIN ST @ LEBANON ST,214,148.5,43.2,2939.700001,0.497,0.693925234,,POINT (237402.53100000322 906983.0623999983)
9231,MAIN ST @ SHORT ST,214,241.9,48.3,2172.3,0.443,1.130373832,,POINT (233212.17440000176 906985.6796000004)
9232,MAIN ST @ LINDEN RD,214,220.4,48.3,2172.3,0.443,1.029906542,,POINT (233212.17440000176 906985.6796000004)
9233,MAIN ST @ GREEN ST,214,195.6,48.3,2172.3,0.443,0.914018692,,POINT (230974.6330000013 906987.8946000002)
9235,MAIN ST @ E HIGHLAND AVE,164,43,42,3870.799994,0.483,0.262195122,,POINT (228282.30330000073 906994.5078000017)
9236,MAIN ST @ BOARDMAN AVE,164,35.1,41.4,3417.100005,0.479,0.21402439,,POINT (230958.932099998 907001.4604000002)
9237,MAIN ST @ BAY STATE RD,164,42.9,42.9,2695.200002,0.48,0.261585366,,POINT (231568.81830000132 907002.6823999994)
9238,MAIN ST @ FLINT ST,164,11,42.1,1102.6,0.487,0.067073171,,POINT (220821.84369999915 907002.8753000014)
9239,MAIN ST @ GRAFTON ST,164,28.2,42.9,2695.200002,0.48,0.17195122,,POINT (220813.81589999795 907004.1332999989)
9240,MAIN ST @ PITMAN AVE,164,32.6,42.9,2695.200002,0.48,0.198780488,,POINT (231562.43620000035 907006.2346000001)
9241,MAIN ST @ GREENWOOD SCHOOL,164,17.2,42.9,2695.200002,0.48,0.104878049,,POINT (239344.18100000173 907009.4893999994)
9242,MAIN ST @ OAK ST,164,77,42.9,2695.200002,0.48,0.469512195,,POINT (240253.47039999813 907009.9063999988)
9243,MAIN ST @ WALTON PL,164,24.2,43.7,1036.8,0.468,0.147560976,,POINT (239337.40619999915 907011.8944999985)
9245,814 MAIN ST,164,0,43.7,1036.8,0.468,0,,POINT (231211.83200000226 907016.1950000003)
9246,MAIN ST @ GREEN ST,164,22.5,43.7,1036.8,0.468,0.137195122,,POINT (237461.27880000323 907019.8823000006)
9247,MAIN ST @ CHARLES ST,164,48.5,43.7,1036.8,0.468,0.295731707,,POINT (240915.70610000193 907019.9732000008)
9249,MAIN ST @ NAHANT ST,164,112.7,43.7,1036.8,0.468,0.687195122,,POINT (228842.24650000036 907020.3059)
9250,MAIN ST @ RICHARDSON ST,164,118.6,47.3,2570.599999,0.507,0.723170732,,POINT (228850.1024999991 907028.3590000011)
9251,MAIN ST @ WATER ST,164,487.7,47.3,2570.599999,0.507,2.973780488,,POINT (236624.05870000273 907034.0978999995)
9276,SALEM ST @ MAIN ST,164,30.6,42,4819.300006,0.475,0.186585366,,POINT (234988.03190000355 909123.2758000009)
9277,SALEM ST @ PLEASANT ST,164,16.1,46.9,1942.800002,0.49,0.098170732,,POINT (235553.9525000006 909130.8209000006)
9279,PLEASANT ST @ WAVE AVE,164,4,46.9,1942.800002,0.49,0.024390244,,POINT (234405.8748999983 909134)
9281,PLEASANT ST @ SWEETSER ST,164,2,43.4,2254.000002,0.479,0.012195122,,POINT (239121.78170000017 909136.7795000002)
9283,CORDIS ST @ COURT ST,164,2.5,43.4,2254.000002,0.479,0.015243902,,POINT (237042.14980000257 909142.635400001)
9284,CORDIS ST @ VERNON ST,164,3.5,43.4,2254.000002,0.479,0.021341463,,POINT (235192.79420000315 909156.6402999982)
9285,VERNON ST @ LOWELL ST,164,42.1,43.4,2254.000002,0.479,0.256707317,,POINT (227014.14190000296 909156.6675000004)
9287,LOWELL ST @ MAGNOLIA TERR,164,0,43.4,2254.000002,0.479,0,,POINT (235192.7650000006 909161.8575999998)
9289,LOWELL ST OPP PLEASANT ST,164,2.5,45.5,1130.199999,0.494,0.015243902,,POINT (235553.78599999845 909174.5980999991)
9292,LOWELL ST @ MAIN ST,164,34.6,40.5,275.2,0.467,0.21097561,,POINT (239064.09629999846 909179.0159000009)
9293,SALEM ST @ GOVERNOR DR,164,57.8,45.9,331.9,0.467,0.352439024,,POINT (226685.04200000316 909205.2309999987)
9294,SALEM ST @ LIBBY AVE,164,0,45.9,331.9,0.467,0,,POINT (237174.77960000187 909233.3568000011)
9295,SALEM ST @ WINTER ST,164,5,42.1,1476.1,0.491,0.030487805,,POINT (239154.86110000312 909256.9899000004)
9296,SALEM ST OPP MANNING ST,164,18.1,45.9,331.9,0.467,0.110365854,,POINT (234369.3729000017 909261.1537000015)
9297,WOBURN ST @ LOWELL ST,164,143.9,41.2,2646,0.465,0.877439024,,POINT (234369.3729000017 909261.1537000015)
9300,WASHINGTON ST @ ELIOT ST,175,28.3,42.1,1476.1,0.491,0.161714286,,POINT (232819.2322999984 909266.9530000016)
9301,WALKERS BROOK DR @ NEW CROSSI,175,312.4,42.1,1476.1,0.491,1.785142857,,POINT (237249.51210000366 909275.1272)
9304,NORTH AVE OPP LAKEVIEW OFFICE,175,94.7,40.5,275.2,0.467,0.541142857,,POINT (238862.91879999638 909285.7758000009)
9305,NORTH AVE @ WOLCOTT ST,175,6.2,40.5,275.2,0.467,0.035428571,,POINT (223933.8748999983 909290.5)
9306,NORTH AVE @ CHURCH ST,175,26.4,47.3,2570.599999,0.507,0.150857143,,POINT (230293.22450000048 909302.7591000013)
9307,NORTH AVE @ CHESTNUT ST,175,127.5,47.3,2570.599999,0.507,0.728571429,,POINT (223923.95080000162 909308.8304999992)
9318,CORPORATION WAY AFTER BRIDGE,610,104.6,31,5335.400003,0.508,0.17147541,,POINT (230290.92700000107 909314.4490999989)
9319,FELLSWAY @ MIDDLESEX AVE,610,470.1,34.1,6444.200024,0.501,0.770655738,,POINT (237355.33190000057 909327.3610999994)
9326,WASHINGTON ST @ OAK GROVE STA,126,562.6,34.8,5521.700001,0.496,4.465079365,,POINT (237347.90579999983 909330.1251999997)
9327,SALEM ST @ SPRING ST,164,12.2,45.9,331.9,0.467,0.074390244,,POINT (237367.40579999983 909332.8751000017)
9328,OAK GROVE BUSWAY,444,4278.9,32.5,5742.900016,0.492,9.637162162,,POINT (234305.96310000122 909337.9930000007)
9339,HUNTING ST @ SALEM ST,213,147.5,39.7,5475.499996,0.477,0.692488263,,POINT (237349.91629999876 909338.8535000011)
9340,HUNTING ST @ COLEMAN ST,213,400.7,39.7,5475.499996,0.477,1.881220657,,POINT (221287.88629999757 909343.7043999992)
9406,MORTON ST @ HARVARD ST,997,1819.7,28.8,3133.599995,0.453,1.825175527,,POINT (239212.49220000207 909345.7289000005)
9421,E NEWTON ST @ WASHINGTON ST,257,538.8,39.7,17400.30012,0.471,2.096498054,,POINT (235221.6322999969 909347.8469999991)
9434,PARK DR @ FENWAY STA,428,1006.2,26.1,19675.79991,0.447,2.350934579,,POINT (221214.0047999993 909351.2294999994)
9441,BROOKLINE AVE @ BOYLSTON ST,786,671,25.7,6635.599994,0.48,0.853689567,,POINT (235221.492399998 909353.942400001)
9448,SEAVER ST @ BLUE HILL AVE,754,1884,30.1,15157.60004,0.432,2.49867374,,POINT (226706.24080000073 909358.1644000001)
9492,498 WATERTOWN ST,122,23.2,36.4,3582.000006,0.479,0.190163934,,POINT (237561.3232000023 909361.7402000017)
9518,BEAVER ST @ LINDEN ST,30,4,45.2,1318.1,0.493,0.133333333,,POINT (237577.93710000068 909362.8753000014)
9522,WESTON ST @ CEDARWOOD AVE,90,113,39.1,1686.1,0.489,1.255555556,,POINT (239226.62470000237 909362.9376999997)
9525,MAIN SHOPPING CENTER @ MARSHA,252,1558.2,40.7,161.3,0.474,6.183333333,,POINT (237672.59359999746 909367.1253999993)
9526,MAIN SHOPPING CENTER @ MARKET,252,1418.2,40.7,161.3,0.474,5.627777778,,POINT (237683.2976000011 909367.4847000018)
9780,WASHINGTON ST @ OAK SQ,781,1838.2,30.2,5462.800005,0.496,2.353649168,,POINT (228352.61609999835 909379.9657000005)
9955,240 SOUTHAMPTON ST,148,13.7,36,2270,0.609,0.092567568,,POINT (237899.10360000283 909388.0249000005)
9960,MASSACHUSETTS AVE @ THEO GLYN,496,323,36,2270,0.609,0.651209677,,POINT (238168.79640000314 909390.1248999983)
9980,CHARLES ST @ BEACON ST,202,158.3,24.5,12.20000002,0.25,0.783663366,,POINT (245031.16160000116 913107.1939000003)
9981,BEACON ST OPP WALNUT ST,202,63.5,45.3,17599.2,0.476,0.314356436,,POINT (235842.35849999636 913107.3189999983)
9982,BEACON ST @ PARK ST,202,179.7,31.5,16840.19996,0.494,0.88960396,,POINT (248214.48420000076 913121.8128999993)
9983,STUART ST @ CHARLES ST S,327,394.5,20.9,27565.9001,0.422,1.206422018,,POINT (244170.02820000052 913121.9943999983)
10000,TREMONT ST OPP TEMPLE PL,404,614.1,40.8,9357.100048,0.583,1.520049505,,POINT (221089.99960000068 913124.5003000014)
10003,ALBANY ST OPP RANDALL ST,988,605.1,36,2270,0.609,0.612449393,,POINT (244999.99970000237 913129.3751000017)
10005,ALBANY ST OPP E CONCORD ST,814,1808.2,34.3,8027.499998,0.487,2.221375921,,POINT (248266.05099999905 913132.5372000001)
10006,ALBANY ST OPP E NEWTON ST,318,405.4,33.9,9442.299993,0.521,1.274842767,,POINT (244654.33789999783 913133.0456000008)
10007,540 ALBANY ST OPP WAREHAM ST,318,228.9,37.2,2900.49998,0.583,0.719811321,,POINT (245989.75599999726 913136.3588000014)
10008,ALBANY ST OPP RANDOLPH ST,318,284.3,39.8,5375.900004,0.548,0.894025157,,POINT (234865.03350000083 913136.7465000004)
10009,HIGH ST @ DUCK LANE,107,1,42.9,532.6,0.489,0.009345794,,POINT (248108.48430000246 913136.8123999983)
10010,SOUTHAMPTON ST @ NEWMARKET ST,177,70.9,36,2270,0.609,0.400564972,,POINT (244190.5992999971 913147.3869000003)
10011,ALBANY ST @ RANDOLPH ST,314,259,39.8,5375.900004,0.548,0.824840764,,POINT (247516.02470000088 913148.4844999984)
10012,ALBANY ST @ WAREHAM ST,314,130,39.8,5375.900004,0.548,0.414012739,,POINT (247416.75919999927 913151.2335000001)
10013,ALBANY ST @ E DEDHAM ST,314,203.6,39.8,5375.900004,0.548,0.648407643,,POINT (240389.39869999886 913156.1107000001)
10014,ALBANY ST OPP BOSTON MEDICAL,954,2649,33.9,9442.299993,0.521,2.77672956,,POINT (244626.37950000167 913163.4871999994)
10015,HARRISON AVE @ E NEWTON ST,944,1504.4,34.3,8027.499998,0.487,1.593644068,,POINT (242142.29680000246 913168.0003999993)
10016,TRADECENTER 128,115,170.5,33.6,3315.200001,0.508,1.482608696,,POINT (235678.76470000297 913168.2362000011)
10032,E 1ST ST OPP O ST,1231,214.4,30.9,12180.49995,0.471,0.174167344,,POINT (242149.37470000237 913172.0626000017)
10033,E 1ST ST @ O ST,1372,615.1,28.5,7626.299971,0.477,0.448323615,,POINT (244940.88180000335 913172.6127000004)
10100,ALBANY ST @ RANDALL ST,644,431.5,36,2270,0.609,0.670031056,,POINT (244935.7242999971 913176.4184999987)
10101,MELNEA CASS BLVD @ HARRISON A,644,202.5,35.3,6483.90001,0.398,0.314440994,,POINT (242273.82180000097 913188.5962000005)
10413,COLUMBUS AVE @ WELD AVE,1062,3174.4,39.3,15135.89996,0.459,2.989077213,,POINT (248478.11649999768 913189.6717999987)
10417,AMERICAN LEGION HWY @ BLUE HI,103,191.6,20.4,1337.3,0.412,1.860194175,,POINT (248484.34669999778 913190.5898999982)
10418,AMERICAN LEGION HWY OPP FRANK,103,157.3,20.4,1337.3,0.412,1.527184466,,POINT (242880.4125000015 913192.943599999)
10419,AMERICAN LEGION HWY @ CANTERB,103,244.3,38.3,2726.300003,0.485,2.37184466,,POINT (247642.49170000106 913193.6561000012)
10421,AMERICAN LEGION HWY @ WALK HI,103,73.7,38.3,2726.300003,0.485,0.715533981,,POINT (248723.67539999634 913194.7078999989)
10422,OPP 684 AMERICAN LEGION HWY,103,166.7,38.3,2726.300003,0.485,1.618446602,,POINT (248878.36919999868 913194.7710999995)
10423,AMERICAN LEGION HWY @ STELLA,103,71.1,36.7,6005.400001,0.441,0.690291262,,POINT (246120.27009999752 913194.8607000001)
10424,AMERICAN LEGION HWY @ CUMMINS,103,130.5,36.7,6005.400001,0.441,1.266990291,,POINT (248693.68439999968 913194.8870999999)
10425,OPP 950 AMERICAN LEGION HWY,103,119.9,46.4,2367.699998,0.446,1.16407767,,POINT (248884.9679000005 913194.9635000005)
10427,AMERICAN LEGION HWY OPP KINGB,103,180.1,20.4,1337.3,0.412,1.748543689,,POINT (242885.82779999822 913196.125)
10522,CIRCUIT DR @ GLEN LN,558,84.3,20.4,1337.3,0.412,0.151075269,,POINT (247648.60639999807 913196.3524999991)
